,counts
2024-08-11 07:00:00+00:00,10649.0
2024-08-11 08:00:00+00:00,10477.0
2024-08-11 09:00:00+00:00,10708.0
2024-08-11 10:00:00+00:00,10254.0
2024-08-11 11:00:00+00:00,10390.0
2024-08-11 12:00:00+00:00,10492.0
2024-08-11 13:00:00+00:00,10518.0
2024-08-11 14:00:00+00:00,10370.0
2024-08-11 15:00:00+00:00,10481.0
2024-08-11 16:00:00+00:00,10314.0
2024-08-11 17:00:00+00:00,10356.0
2024-08-11 18:00:00+00:00,10329.0
2024-08-11 19:00:00+00:00,10305.0
2024-08-11 20:00:00+00:00,10454.0
2024-08-11 21:00:00+00:00,10350.0
2024-08-11 22:00:00+00:00,10519.0
2024-08-11 23:00:00+00:00,10519.0
2024-08-12 00:00:00+00:00,10400.0
2024-08-12 01:00:00+00:00,10381.0
2024-08-12 02:00:00+00:00,10132.0
2024-08-12 03:00:00+00:00,10344.0
2024-08-12 04:00:00+00:00,10148.0
2024-08-12 05:00:00+00:00,10501.0
2024-08-12 06:00:00+00:00,10442.0
2024-08-12 07:00:00+00:00,10414.0
2024-08-12 08:00:00+00:00,10518.0
2024-08-12 09:00:00+00:00,10653.0
2024-08-12 10:00:00+00:00,10430.0
2024-08-12 11:00:00+00:00,10577.0
2024-08-12 12:00:00+00:00,10428.0
2024-08-12 13:00:00+00:00,10480.0
2024-08-12 14:00:00+00:00,10532.0
2024-08-12 15:00:00+00:00,10378.0
2024-08-12 16:00:00+00:00,10450.0
2024-08-12 17:00:00+00:00,10472.0
2024-08-12 18:00:00+00:00,10523.0
2024-08-12 19:00:00+00:00,10589.0
2024-08-12 20:00:00+00:00,10639.0
2024-08-12 21:00:00+00:00,10369.0
2024-08-12 22:00:00+00:00,10380.0
2024-08-12 23:00:00+00:00,10599.0
2024-08-13 00:00:00+00:00,10566.0
2024-08-13 01:00:00+00:00,10561.0
2024-08-13 02:00:00+00:00,10537.0
2024-08-13 03:00:00+00:00,10507.0
2024-08-13 04:00:00+00:00,10424.0
2024-08-13 05:00:00+00:00,10460.0
2024-08-13 06:00:00+00:00,10418.0
2024-08-13 07:00:00+00:00,10351.0
2024-08-13 08:00:00+00:00,10398.0
2024-08-13 09:00:00+00:00,10542.0
2024-08-13 10:00:00+00:00,10563.0
2024-08-13 11:00:00+00:00,10387.0
2024-08-13 12:00:00+00:00,10746.0
2024-08-13 13:00:00+00:00,10548.0
2024-08-13 14:00:00+00:00,10454.0
2024-08-13 15:00:00+00:00,10638.0
2024-08-13 16:00:00+00:00,10588.0
2024-08-13 17:00:00+00:00,10515.0
2024-08-13 18:00:00+00:00,10622.0
2024-08-13 19:00:00+00:00,10586.0
2024-08-13 20:00:00+00:00,10477.0
2024-08-13 21:00:00+00:00,10602.0
2024-08-13 22:00:00+00:00,10526.0
2024-08-13 23:00:00+00:00,10507.0
2024-08-14 00:00:00+00:00,10617.0
2024-08-14 01:00:00+00:00,10689.0
2024-08-14 02:00:00+00:00,10627.0
2024-08-14 03:00:00+00:00,10513.0
2024-08-14 04:00:00+00:00,10363.0
2024-08-14 05:00:00+00:00,10586.0
2024-08-14 06:00:00+00:00,10430.0
2024-08-14 07:00:00+00:00,10632.0
2024-08-14 08:00:00+00:00,10566.0
2024-08-14 09:00:00+00:00,10598.0
2024-08-14 10:00:00+00:00,10697.0
2024-08-14 11:00:00+00:00,10637.0
2024-08-14 12:00:00+00:00,10730.0
2024-08-14 13:00:00+00:00,10582.0
2024-08-14 14:00:00+00:00,10502.0
2024-08-14 15:00:00+00:00,10689.0
2024-08-14 16:00:00+00:00,10435.0
2024-08-14 17:00:00+00:00,10714.0
2024-08-14 18:00:00+00:00,10559.0
2024-08-14 19:00:00+00:00,10590.0
2024-08-14 20:00:00+00:00,10684.0
2024-08-14 21:00:00+00:00,10529.0
2024-08-14 22:00:00+00:00,10823.0
2024-08-14 23:00:00+00:00,10781.0
2024-08-15 00:00:00+00:00,10681.0
2024-08-15 01:00:00+00:00,10630.0
2024-08-15 02:00:00+00:00,10632.0
2024-08-15 03:00:00+00:00,10622.0
2024-08-15 04:00:00+00:00,10557.0
2024-08-15 05:00:00+00:00,10477.0
2024-08-15 06:00:00+00:00,10470.0
2024-08-15 07:00:00+00:00,10516.0
2024-08-15 08:00:00+00:00,10604.0
2024-08-15 09:00:00+00:00,10557.0
2024-08-15 10:00:00+00:00,10386.0
2024-08-15 11:00:00+00:00,10474.0
2024-08-15 12:00:00+00:00,10731.0
2024-08-15 13:00:00+00:00,10742.0
2024-08-15 14:00:00+00:00,10475.0
2024-08-15 15:00:00+00:00,10546.0
2024-08-15 16:00:00+00:00,10600.0
2024-08-15 17:00:00+00:00,10731.0
2024-08-15 18:00:00+00:00,10522.0
2024-08-15 19:00:00+00:00,10809.0
2024-08-15 20:00:00+00:00,10596.0
2024-08-15 21:00:00+00:00,10563.0
2024-08-15 22:00:00+00:00,10549.0
2024-08-15 23:00:00+00:00,10657.0
2024-08-16 00:00:00+00:00,10534.0
2024-08-16 01:00:00+00:00,10585.0
2024-08-16 02:00:00+00:00,10648.0
2024-08-16 03:00:00+00:00,10601.0
2024-08-16 04:00:00+00:00,10448.0
2024-08-16 05:00:00+00:00,10594.0
2024-08-16 06:00:00+00:00,10414.0
2024-08-16 07:00:00+00:00,10543.0
2024-08-16 08:00:00+00:00,10664.0
2024-08-16 09:00:00+00:00,10553.0
2024-08-16 10:00:00+00:00,10648.0
2024-08-16 11:00:00+00:00,10580.0
2024-08-16 12:00:00+00:00,10607.0
2024-08-16 13:00:00+00:00,10334.0
2024-08-16 14:00:00+00:00,10631.0
2024-08-16 15:00:00+00:00,10694.0
2024-08-16 16:00:00+00:00,10803.0
2024-08-16 17:00:00+00:00,10550.0
2024-08-16 18:00:00+00:00,10548.0
2024-08-16 19:00:00+00:00,10622.0
2024-08-16 20:00:00+00:00,10746.0
2024-08-16 21:00:00+00:00,10732.0
2024-08-16 22:00:00+00:00,10510.0
2024-08-16 23:00:00+00:00,10612.0
2024-08-17 00:00:00+00:00,10532.0
2024-08-17 01:00:00+00:00,10641.0
2024-08-17 02:00:00+00:00,10473.0
2024-08-17 03:00:00+00:00,10515.0
2024-08-17 04:00:00+00:00,10572.0
2024-08-17 05:00:00+00:00,10705.0
2024-08-17 06:00:00+00:00,10568.0
2024-08-17 07:00:00+00:00,10465.0
2024-08-17 08:00:00+00:00,10627.0
2024-08-17 09:00:00+00:00,10529.0
2024-08-17 10:00:00+00:00,10709.0
2024-08-17 11:00:00+00:00,10252.0
2024-08-17 12:00:00+00:00,10620.0
2024-08-17 13:00:00+00:00,10625.0
2024-08-17 14:00:00+00:00,10641.0
2024-08-17 15:00:00+00:00,10461.0
2024-08-17 16:00:00+00:00,10649.0
2024-08-17 17:00:00+00:00,10776.0
2024-08-17 18:00:00+00:00,10505.0
2024-08-17 19:00:00+00:00,10426.0
2024-08-17 20:00:00+00:00,10434.0
2024-08-17 21:00:00+00:00,10508.0
2024-08-17 22:00:00+00:00,10512.0
2024-08-17 23:00:00+00:00,10652.0
2024-08-18 00:00:00+00:00,10530.0
2024-08-18 01:00:00+00:00,10543.0
2024-08-18 02:00:00+00:00,10507.0
2024-08-18 03:00:00+00:00,10507.0
2024-08-18 04:00:00+00:00,10351.0
2024-08-18 05:00:00+00:00,10601.0
2024-08-18 06:00:00+00:00,10526.0
2024-08-18 07:00:00+00:00,10599.0
2024-08-18 08:00:00+00:00,10682.0
2024-08-18 09:00:00+00:00,10687.0
2024-08-18 10:00:00+00:00,10527.0
2024-08-18 11:00:00+00:00,10568.0
2024-08-18 12:00:00+00:00,10707.0
2024-08-18 13:00:00+00:00,10623.0
2024-08-18 14:00:00+00:00,10547.0
2024-08-18 15:00:00+00:00,10512.0
2024-08-18 16:00:00+00:00,10591.0
2024-08-18 17:00:00+00:00,10719.0
2024-08-18 18:00:00+00:00,10474.0
2024-08-18 19:00:00+00:00,10537.0
2024-08-18 20:00:00+00:00,10845.0
2024-08-18 21:00:00+00:00,10694.0
2024-08-18 22:00:00+00:00,10436.0
2024-08-18 23:00:00+00:00,10583.0
2024-08-19 00:00:00+00:00,10582.0
2024-08-19 01:00:00+00:00,10692.0
2024-08-19 02:00:00+00:00,10795.0
2024-08-19 03:00:00+00:00,10725.0
2024-08-19 04:00:00+00:00,10570.0
2024-08-19 05:00:00+00:00,10586.0
2024-08-19 06:00:00+00:00,10548.0
2024-08-19 07:00:00+00:00,10495.0
2024-08-19 08:00:00+00:00,10587.0
2024-08-19 09:00:00+00:00,10648.0
2024-08-19 10:00:00+00:00,10724.0
2024-08-19 11:00:00+00:00,10642.0
2024-08-19 12:00:00+00:00,10586.0
2024-08-19 13:00:00+00:00,10706.0
2024-08-19 14:00:00+00:00,10860.0
2024-08-19 15:00:00+00:00,10733.0
2024-08-19 16:00:00+00:00,10724.0
2024-08-19 17:00:00+00:00,10613.0
2024-08-19 18:00:00+00:00,10814.0
2024-08-19 19:00:00+00:00,10659.0
2024-08-19 20:00:00+00:00,10567.0
2024-08-19 21:00:00+00:00,10704.0
2024-08-19 22:00:00+00:00,10519.0
2024-08-19 23:00:00+00:00,10634.0
2024-08-20 00:00:00+00:00,10623.0
2024-08-20 01:00:00+00:00,10646.0
2024-08-20 02:00:00+00:00,10606.0
2024-08-20 03:00:00+00:00,10585.0
2024-08-20 04:00:00+00:00,10714.0
2024-08-20 05:00:00+00:00,10650.0
2024-08-20 06:00:00+00:00,10555.0
2024-08-20 07:00:00+00:00,10766.0
2024-08-20 08:00:00+00:00,10651.0
2024-08-20 09:00:00+00:00,10532.0
2024-08-20 10:00:00+00:00,10678.0
2024-08-20 11:00:00+00:00,10652.0
2024-08-20 12:00:00+00:00,10607.0
2024-08-20 13:00:00+00:00,10639.0
2024-08-20 14:00:00+00:00,10762.0
2024-08-20 15:00:00+00:00,10512.0
2024-08-20 16:00:00+00:00,10682.0
2024-08-20 17:00:00+00:00,10840.0
2024-08-20 18:00:00+00:00,10859.0
2024-08-20 19:00:00+00:00,10688.0
2024-08-20 20:00:00+00:00,10725.0
2024-08-20 21:00:00+00:00,10715.0
2024-08-20 22:00:00+00:00,10729.0
2024-08-20 23:00:00+00:00,10782.0
2024-08-21 00:00:00+00:00,10936.0
2024-08-21 01:00:00+00:00,10655.0
2024-08-21 02:00:00+00:00,10685.0
2024-08-21 03:00:00+00:00,10654.0
