date,mslp,tmpf,counts12,counts13,counts23
2024-07-18 13:00:00,1017.3,81.0,10765.0,5698.0,10535.0
2024-07-18 14:00:00,1017.4,83.0,10926.0,5834.0,10693.0
2024-07-18 15:00:00,1016.9,85.0,10843.0,5752.0,10470.0
2024-07-18 16:00:00,1016.4,88.0,10937.0,5834.0,10627.0
2024-07-18 17:00:00,1015.5,89.0,10863.0,5739.0,10490.0
2024-07-18 18:00:00,1014.6,90.0,10841.0,5673.0,10378.0
2024-07-18 19:00:00,1016.2,81.0,10876.0,5829.0,10513.0
2024-07-18 20:00:00,1015.8,79.0,10972.0,5936.0,10667.0
2024-07-18 21:00:00,1015.0,82.0,10794.0,5807.0,10594.0
2024-07-18 22:00:00,1015.4,79.0,10746.0,5611.0,10308.0
2024-07-18 23:00:00,1015.0,81.0,10757.0,5780.0,10464.0
2024-07-19 00:00:00,1015.9,77.0,10696.0,5604.0,10393.0
2024-07-19 01:00:00,1016.7,76.0,10585.0,5564.0,10329.0
2024-07-19 02:00:00,1016.8,75.0,10780.0,5742.0,10437.0
2024-07-19 03:00:00,1016.7,75.0,10653.0,5565.0,10301.0
2024-07-19 04:00:00,1016.8,75.0,10684.0,5688.0,10386.0
2024-07-19 05:00:00,1016.4,75.0,10779.0,5679.0,10501.0
