date,alti,tmpf,counts
2024-05-25 22:00:00+00:00,29.97,78.8,4836.0
2024-05-25 23:00:00+00:00,29.97,78.8,4836.0
2024-05-26 00:00:00+00:00,29.97,77.0,4836.0
2024-05-26 01:00:00+00:00,29.94,77.0,4836.0
2024-05-26 02:00:00+00:00,29.94,77.0,4836.0
2024-05-26 03:00:00+00:00,29.94,77.0,4836.0
2024-05-26 04:00:00+00:00,29.94,77.0,4836.0
2024-05-26 05:00:00+00:00,29.94,77.0,4836.0
2024-05-26 06:00:00+00:00,29.97,77.0,4836.0
2024-05-26 07:00:00+00:00,29.97,80.6,4836.0
2024-05-26 08:00:00+00:00,30.0,84.2,4836.0
2024-05-26 09:00:00+00:00,30.0,84.2,4836.0
2024-05-26 11:00:00+00:00,29.97,87.8,4836.0
2024-05-26 12:00:00+00:00,29.94,89.6,4836.0
2024-05-26 13:00:00+00:00,29.91,91.4,4836.0
2024-05-26 14:00:00+00:00,29.88,91.4,4836.0
2024-05-26 15:00:00+00:00,29.88,91.4,4836.0
2024-05-26 16:00:00+00:00,29.88,91.4,4836.0
2024-05-26 18:00:00+00:00,29.88,87.8,4836.0
2024-05-26 19:00:00+00:00,29.91,86.0,4836.0
2024-05-26 20:00:00+00:00,29.94,84.2,4836.0
2024-05-26 21:00:00+00:00,29.97,84.2,4836.0
2024-05-26 22:00:00+00:00,29.97,82.4,4836.0
2024-05-26 23:00:00+00:00,29.97,82.4,4836.0
2024-05-27 00:00:00+00:00,29.94,82.4,4836.0
2024-05-27 01:00:00+00:00,29.91,80.6,4836.0
2024-05-27 02:00:00+00:00,29.91,80.6,4836.0
2024-05-27 03:00:00+00:00,29.91,78.8,4836.0
2024-05-27 04:00:00+00:00,29.94,78.8,4836.0
2024-05-27 05:00:00+00:00,29.94,78.8,4836.0
2024-05-27 06:00:00+00:00,29.94,78.8,4836.0
2024-05-27 07:00:00+00:00,29.94,82.4,4836.0
2024-05-27 08:00:00+00:00,30.0,84.2,4836.0
2024-05-27 10:00:00+00:00,29.97,89.6,4836.0
2024-05-27 11:00:00+00:00,29.97,89.6,4836.0
2024-05-27 12:00:00+00:00,29.94,91.4,4836.0
2024-05-27 13:00:00+00:00,29.91,93.2,4836.0
2024-05-27 14:00:00+00:00,29.88,93.2,4836.0
2024-05-27 15:00:00+00:00,29.85,93.2,4836.0
2024-05-27 16:00:00+00:00,29.85,93.2,4836.0
2024-05-27 17:00:00+00:00,29.85,91.4,4836.0
2024-05-27 18:00:00+00:00,29.88,89.6,4836.0
2024-05-27 19:00:00+00:00,29.88,87.8,4836.0
2024-05-27 20:00:00+00:00,29.94,87.8,4836.0
2024-05-27 21:00:00+00:00,29.94,84.2,4836.0
2024-05-27 22:00:00+00:00,29.91,80.6,4836.0
2024-05-27 23:00:00+00:00,29.94,80.6,4836.0
2024-05-28 00:00:00+00:00,29.91,80.6,4836.0
2024-05-28 01:00:00+00:00,29.91,78.8,4836.0
2024-05-28 02:00:00+00:00,29.91,78.8,4836.0
2024-05-28 03:00:00+00:00,29.91,78.8,4836.0
2024-05-28 04:00:00+00:00,29.91,78.8,4836.0
2024-05-28 05:00:00+00:00,29.91,78.8,4836.0
2024-05-28 06:00:00+00:00,29.94,80.6,4836.0
2024-05-28 07:00:00+00:00,29.94,82.4,4836.0
2024-05-28 08:00:00+00:00,29.97,84.2,4836.0
2024-05-28 09:00:00+00:00,30.0,84.2,4836.0
2024-05-28 10:00:00+00:00,29.97,87.8,4836.0
2024-05-28 11:00:00+00:00,29.94,89.6,4836.0
2024-05-28 12:00:00+00:00,29.94,89.6,4836.0
2024-05-28 13:00:00+00:00,29.91,93.2,4836.0
2024-05-28 14:00:00+00:00,29.88,93.2,4836.0
2024-05-28 15:00:00+00:00,29.88,93.2,4831.0
2024-05-28 16:00:00+00:00,29.88,91.4,4677.0
2024-05-28 18:00:00+00:00,29.88,89.6,4651.0
2024-05-28 20:00:00+00:00,29.94,87.8,4836.0
2024-05-28 21:00:00+00:00,29.94,86.0,4815.0
2024-05-28 23:00:00+00:00,29.94,73.4,4630.0
2024-05-29 00:00:00+00:00,29.94,75.2,4749.0
2024-05-29 01:00:00+00:00,29.94,75.2,4533.0
2024-05-29 02:00:00+00:00,29.94,77.0,4724.0
2024-05-29 03:00:00+00:00,29.94,77.0,4709.0
2024-05-29 04:00:00+00:00,29.94,77.0,4591.0
2024-05-29 05:00:00+00:00,29.94,77.0,4745.0
2024-05-29 06:00:00+00:00,29.94,78.8,4818.0
2024-05-29 07:00:00+00:00,29.94,78.8,4723.0
2024-05-29 09:00:00+00:00,29.97,84.2,4818.5
2024-05-29 10:00:00+00:00,29.97,86.0,4818.5
2024-05-29 11:00:00+00:00,29.94,87.8,4818.5
2024-05-29 12:00:00+00:00,29.94,87.8,4914.0
2024-05-29 13:00:00+00:00,29.91,87.8,4912.0
2024-05-29 14:00:00+00:00,29.91,89.6,4783.0
2024-05-29 15:00:00+00:00,29.88,89.6,4885.0
2024-05-29 16:00:00+00:00,29.88,89.6,4950.0
2024-05-29 17:00:00+00:00,29.88,87.8,4966.0
2024-05-29 18:00:00+00:00,29.88,86.0,4846.0
2024-05-29 19:00:00+00:00,29.88,86.0,4773.0
2024-05-29 20:00:00+00:00,29.91,86.0,4953.0
2024-05-29 21:00:00+00:00,29.91,84.2,4808.0
2024-05-29 22:00:00+00:00,29.97,82.4,4825.0
2024-05-29 23:00:00+00:00,29.94,82.4,4722.0
2024-05-30 00:00:00+00:00,29.94,82.4,4761.0
2024-05-30 01:00:00+00:00,29.91,82.4,4847.0
2024-05-30 02:00:00+00:00,29.91,80.6,4812.0
2024-05-30 03:00:00+00:00,29.94,80.6,4818.0
2024-05-30 04:00:00+00:00,29.94,80.6,4596.0
2024-05-30 05:00:00+00:00,29.94,78.8,4725.0
2024-05-30 06:00:00+00:00,29.97,78.8,4796.0
2024-05-30 07:00:00+00:00,30.0,80.6,4840.0
2024-05-30 09:00:00+00:00,30.03,77.0,4894.0
2024-05-30 10:00:00+00:00,30.0,78.8,4894.0
2024-05-30 11:00:00+00:00,30.0,80.6,4894.0
2024-05-30 12:00:00+00:00,29.97,84.2,4894.0
2024-05-30 13:00:00+00:00,29.94,86.0,4894.0
2024-05-30 14:00:00+00:00,29.88,89.6,4894.0
2024-05-30 16:00:00+00:00,29.85,87.8,4945.0
2024-05-30 17:00:00+00:00,29.85,84.2,5094.0
2024-05-30 18:00:00+00:00,29.85,80.6,4958.0
2024-05-30 19:00:00+00:00,29.88,80.6,4907.0
2024-05-30 20:00:00+00:00,29.91,78.8,4871.0
2024-05-30 21:00:00+00:00,29.91,78.8,4867.0
2024-05-30 22:00:00+00:00,29.91,78.8,4938.0
2024-05-30 23:00:00+00:00,29.91,77.0,4745.0
2024-05-31 01:00:00+00:00,29.91,77.0,4781.0
2024-05-31 02:00:00+00:00,29.91,77.0,4830.0
2024-05-31 04:00:00+00:00,29.83,77.0,4766.0
2024-05-31 05:00:00+00:00,29.94,75.2,4857.0
2024-05-31 06:00:00+00:00,29.97,77.0,4889.0
2024-05-31 07:00:00+00:00,29.97,78.8,4925.0
2024-05-31 08:00:00+00:00,30.0,82.4,4911.5
2024-05-31 09:00:00+00:00,30.0,84.2,4911.5
2024-05-31 10:00:00+00:00,30.0,86.0,4911.5
2024-05-31 11:00:00+00:00,29.97,86.0,4911.5
2024-05-31 12:00:00+00:00,29.94,87.8,4898.0
2024-05-31 13:00:00+00:00,29.94,89.6,4909.0
2024-05-31 14:00:00+00:00,29.91,91.4,4868.0
2024-05-31 15:00:00+00:00,29.88,93.2,4770.0
2024-05-31 16:00:00+00:00,29.88,93.2,4916.0
2024-05-31 17:00:00+00:00,29.88,91.4,4886.0
2024-05-31 18:00:00+00:00,29.88,87.8,4841.0
2024-05-31 19:00:00+00:00,29.91,86.0,4891.0
2024-05-31 20:00:00+00:00,29.94,86.0,4900.0
2024-05-31 21:00:00+00:00,29.94,84.2,4765.0
2024-05-31 22:00:00+00:00,29.97,80.6,4905.0
2024-05-31 23:00:00+00:00,29.97,80.6,4652.0
2024-06-01 00:00:00+00:00,29.97,78.8,4810.0
2024-06-01 01:00:00+00:00,29.97,78.8,4896.0
2024-06-01 02:00:00+00:00,29.97,78.8,4850.0
2024-06-01 03:00:00+00:00,29.97,78.8,4897.0
2024-06-01 04:00:00+00:00,29.97,77.0,4700.0
2024-06-01 05:00:00+00:00,29.97,77.0,4876.0
2024-06-01 06:00:00+00:00,30.0,77.0,4869.0
2024-06-01 07:00:00+00:00,30.0,80.6,4861.0
2024-06-01 08:00:00+00:00,30.0,82.4,4925.0
2024-06-01 09:00:00+00:00,30.03,84.2,4996.0
2024-06-01 11:00:00+00:00,30.0,86.0,4996.0
2024-06-01 12:00:00+00:00,30.0,87.8,4996.0
2024-06-01 13:00:00+00:00,29.94,89.6,4996.0
2024-06-01 14:00:00+00:00,29.91,89.6,4996.0
2024-06-01 15:00:00+00:00,29.88,89.6,4996.0
2024-06-01 16:00:00+00:00,29.88,89.6,4996.0
2024-06-01 17:00:00+00:00,29.88,87.8,4996.0
2024-06-01 19:00:00+00:00,29.94,75.2,4996.0
2024-06-01 20:00:00+00:00,29.97,75.2,4996.0
2024-06-01 21:00:00+00:00,29.97,75.2,4996.0
2024-06-01 22:00:00+00:00,30.0,77.0,4996.0
2024-06-01 23:00:00+00:00,30.06,78.8,4996.0
2024-06-02 00:00:00+00:00,30.03,73.4,4996.0
2024-06-02 01:00:00+00:00,29.97,73.4,4996.0
2024-06-02 02:00:00+00:00,29.91,73.4,4996.0
2024-06-02 03:00:00+00:00,29.88,75.2,4996.0
2024-06-02 04:00:00+00:00,29.88,75.2,4996.0
2024-06-02 05:00:00+00:00,29.91,73.4,4996.0
2024-06-02 06:00:00+00:00,29.94,75.2,4996.0
2024-06-02 08:00:00+00:00,29.97,75.2,4996.0
2024-06-02 09:00:00+00:00,29.97,78.8,4996.0
2024-06-02 10:00:00+00:00,29.97,80.6,4996.0
2024-06-02 12:00:00+00:00,29.91,84.2,4996.0
2024-06-02 13:00:00+00:00,29.91,84.2,4996.0
2024-06-02 15:00:00+00:00,29.88,86.0,4996.0
2024-06-02 16:00:00+00:00,29.88,86.0,4996.0
2024-06-02 17:00:00+00:00,29.88,84.2,4996.0
2024-06-02 19:00:00+00:00,29.94,80.6,4996.0
2024-06-02 20:00:00+00:00,29.97,80.6,4996.0
2024-06-02 21:00:00+00:00,29.97,78.8,4996.0
2024-06-02 22:00:00+00:00,29.97,78.8,4996.0
2024-06-02 23:00:00+00:00,30.0,78.8,4996.0
2024-06-03 00:00:00+00:00,30.0,78.8,4996.0
2024-06-03 01:00:00+00:00,29.97,77.0,4996.0
2024-06-03 02:00:00+00:00,29.97,78.8,4996.0
2024-06-03 04:00:00+00:00,29.94,77.0,4996.0
2024-06-03 05:00:00+00:00,29.97,77.0,4996.0
2024-06-03 07:00:00+00:00,30.0,78.8,4996.0
2024-06-03 08:00:00+00:00,30.0,80.6,4996.0
2024-06-03 09:00:00+00:00,30.03,82.4,4996.0
2024-06-03 10:00:00+00:00,30.0,84.2,4996.0
2024-06-03 11:00:00+00:00,30.0,86.0,4996.0
2024-06-03 12:00:00+00:00,29.97,87.8,4996.0
2024-06-03 15:00:00+00:00,29.91,89.6,4851.0
2024-06-03 16:00:00+00:00,29.88,89.6,4942.0
2024-06-03 17:00:00+00:00,29.88,87.8,4881.0
2024-06-03 18:00:00+00:00,29.91,86.0,4866.0
2024-06-03 20:00:00+00:00,29.94,84.2,4811.0
2024-06-03 21:00:00+00:00,29.94,84.2,4888.0
2024-06-03 22:00:00+00:00,29.97,82.4,4965.0
2024-06-03 23:00:00+00:00,29.97,80.6,4729.0
2024-06-04 01:00:00+00:00,29.94,80.6,4938.0
2024-06-04 02:00:00+00:00,29.91,80.6,4663.0
2024-06-04 03:00:00+00:00,29.91,80.6,4717.0
2024-06-04 04:00:00+00:00,29.91,80.6,4845.0
2024-06-04 05:00:00+00:00,29.94,80.6,4894.0
2024-06-04 06:00:00+00:00,29.94,80.6,4975.0
2024-06-04 07:00:00+00:00,29.97,80.6,4866.0
2024-06-04 08:00:00+00:00,30.06,75.2,4938.5
2024-06-04 10:00:00+00:00,29.97,73.4,4938.5
2024-06-04 11:00:00+00:00,29.97,75.2,4938.5
2024-06-04 12:00:00+00:00,29.91,78.8,4938.5
2024-06-04 13:00:00+00:00,29.88,82.4,4938.5
2024-06-04 14:00:00+00:00,29.88,84.2,4938.5
2024-06-04 15:00:00+00:00,29.88,86.0,4938.5
2024-06-04 16:00:00+00:00,29.85,86.0,5011.0
2024-06-04 17:00:00+00:00,29.88,86.0,5111.0
2024-06-04 18:00:00+00:00,29.88,82.4,5042.0
2024-06-04 19:00:00+00:00,29.88,80.6,5054.0
2024-06-04 20:00:00+00:00,29.91,80.6,4999.0
2024-06-04 21:00:00+00:00,29.94,80.6,4894.0
2024-06-04 23:00:00+00:00,29.94,78.8,5150.0
2024-06-05 09:00:00+00:00,30.0,80.6,5068.0
2024-06-05 11:00:00+00:00,29.97,86.0,5267.0
2024-06-05 12:00:00+00:00,29.94,87.8,5222.0
2024-06-05 13:00:00+00:00,29.91,87.8,5151.0
2024-06-05 15:00:00+00:00,29.85,89.6,5090.0
2024-06-05 16:00:00+00:00,29.85,89.6,4976.0
2024-06-05 17:00:00+00:00,29.85,89.6,5162.0
2024-06-05 18:00:00+00:00,29.85,86.0,5005.0
2024-06-05 19:00:00+00:00,29.88,86.0,5222.0
2024-06-05 20:00:00+00:00,29.91,84.2,5221.0
2024-06-05 21:00:00+00:00,29.94,84.2,5056.0
2024-06-05 22:00:00+00:00,29.94,82.4,5108.0
2024-06-05 23:00:00+00:00,29.94,82.4,5203.0
2024-06-06 00:00:00+00:00,29.91,82.4,5167.0
2024-06-06 01:00:00+00:00,29.91,80.6,5111.0
2024-06-06 02:00:00+00:00,29.91,80.6,5194.0
2024-06-06 03:00:00+00:00,29.91,82.4,5124.0
2024-06-06 04:00:00+00:00,29.91,82.4,5077.0
2024-06-06 05:00:00+00:00,29.97,80.6,5031.0
2024-06-06 06:00:00+00:00,29.97,69.8,4980.0
2024-06-06 07:00:00+00:00,30.0,69.8,5030.0
2024-06-06 08:00:00+00:00,30.03,71.6,5036.0
2024-06-06 09:00:00+00:00,30.03,71.6,5357.0
2024-06-06 10:00:00+00:00,30.03,71.6,4995.0
2024-06-06 11:00:00+00:00,29.97,73.4,4935.0
2024-06-06 12:00:00+00:00,29.94,75.2,5052.0
2024-06-06 13:00:00+00:00,29.91,77.0,5114.0
2024-06-06 14:00:00+00:00,29.88,82.4,5012.0
2024-06-06 15:00:00+00:00,29.88,84.2,5041.0
2024-06-06 16:00:00+00:00,29.88,82.4,5067.0
2024-06-06 17:00:00+00:00,29.88,78.8,5127.0
2024-06-06 18:00:00+00:00,29.94,78.8,5036.0
2024-06-06 19:00:00+00:00,29.94,78.8,5099.0
2024-06-06 20:00:00+00:00,29.97,77.0,5124.0
2024-06-06 22:00:00+00:00,30.0,77.0,5204.0
2024-06-06 23:00:00+00:00,30.0,77.0,5049.0
2024-06-07 00:00:00+00:00,30.0,77.0,5196.0
2024-06-07 01:00:00+00:00,30.0,77.0,5175.0
2024-06-07 02:00:00+00:00,30.0,77.0,5200.0
2024-06-07 04:00:00+00:00,30.0,75.2,5199.0
2024-06-07 08:00:00+00:00,30.06,77.0,4986.0
2024-06-07 09:00:00+00:00,30.06,78.8,5030.0
2024-06-07 10:00:00+00:00,30.06,80.6,5053.0
2024-06-07 11:00:00+00:00,30.06,82.4,5086.0
2024-06-07 12:00:00+00:00,30.03,82.4,5104.0
2024-06-07 13:00:00+00:00,30.0,82.4,5106.0
2024-06-07 14:00:00+00:00,30.0,84.2,4977.0
2024-06-07 15:00:00+00:00,29.97,84.2,5175.0
2024-06-07 17:00:00+00:00,29.97,84.2,5203.0
2024-06-07 18:00:00+00:00,30.0,82.4,5215.0
2024-06-07 19:00:00+00:00,30.0,80.6,5053.0
2024-06-07 20:00:00+00:00,30.0,78.8,5085.0
2024-06-07 21:00:00+00:00,30.0,78.8,4999.0
2024-06-07 22:00:00+00:00,30.0,78.8,5119.0
2024-06-07 23:00:00+00:00,30.03,77.0,5184.0
2024-06-08 00:00:00+00:00,30.03,77.0,5018.0
2024-06-08 01:00:00+00:00,30.0,77.0,5142.0
2024-06-08 02:00:00+00:00,30.0,77.0,5040.0
2024-06-08 03:00:00+00:00,30.03,71.6,5107.0
2024-06-08 04:00:00+00:00,30.03,71.6,5182.0
2024-06-08 05:00:00+00:00,30.0,73.4,5183.0
2024-06-08 06:00:00+00:00,30.03,71.6,5116.0
2024-06-08 07:00:00+00:00,30.06,75.2,5165.0
2024-06-08 08:00:00+00:00,30.06,78.8,5111.0
2024-06-08 09:00:00+00:00,30.06,77.0,5094.0
2024-06-08 10:00:00+00:00,30.03,80.6,5135.0
2024-06-08 12:00:00+00:00,29.94,84.2,4952.0
2024-06-08 13:00:00+00:00,29.91,86.0,5061.0
2024-06-08 14:00:00+00:00,29.88,86.0,5091.0
2024-06-08 15:00:00+00:00,29.88,86.0,5017.0
2024-06-08 16:00:00+00:00,29.88,84.2,5110.0
2024-06-08 17:00:00+00:00,29.88,82.4,4967.0
2024-06-08 18:00:00+00:00,29.94,80.6,5099.0
2024-06-08 19:00:00+00:00,29.97,78.8,5030.0
2024-06-08 20:00:00+00:00,29.97,78.8,5111.0
2024-06-08 21:00:00+00:00,30.0,77.0,5082.0
2024-06-08 22:00:00+00:00,30.0,77.0,5307.0
2024-06-08 23:00:00+00:00,30.0,77.0,5112.0
2024-06-09 01:00:00+00:00,29.97,75.2,5056.0
2024-06-09 02:00:00+00:00,29.94,75.2,5108.0
2024-06-09 03:00:00+00:00,29.94,75.2,5136.0
2024-06-09 04:00:00+00:00,29.94,75.2,5163.0
2024-06-09 05:00:00+00:00,29.94,75.2,5144.0
2024-06-09 06:00:00+00:00,29.97,75.2,5222.0
2024-06-09 07:00:00+00:00,29.97,75.2,5043.0
2024-06-09 08:00:00+00:00,30.0,80.6,5017.0
2024-06-09 09:00:00+00:00,30.0,82.4,5087.0
2024-06-09 10:00:00+00:00,30.0,82.4,5129.0
2024-06-09 11:00:00+00:00,29.97,82.4,5106.0
2024-06-09 12:00:00+00:00,29.94,84.2,5046.0
2024-06-09 13:00:00+00:00,29.94,86.0,5232.0
2024-06-09 14:00:00+00:00,29.88,87.8,5039.0
2024-06-09 15:00:00+00:00,29.88,87.8,5070.0
2024-06-09 16:00:00+00:00,29.88,87.8,5170.0
2024-06-09 17:00:00+00:00,29.88,86.0,5258.0
2024-06-09 18:00:00+00:00,29.88,84.2,5182.0
2024-06-09 19:00:00+00:00,29.91,82.4,5214.0
2024-06-09 20:00:00+00:00,29.94,80.6,5143.0
2024-06-09 21:00:00+00:00,29.94,78.8,4939.0
2024-06-09 22:00:00+00:00,29.97,78.8,5083.0
2024-06-09 23:00:00+00:00,29.94,78.8,5085.0
2024-06-10 00:00:00+00:00,29.94,78.8,5033.0
2024-06-10 01:00:00+00:00,29.94,78.8,5085.0
2024-06-10 02:00:00+00:00,29.91,78.8,5180.0
2024-06-10 03:00:00+00:00,29.94,78.8,5029.0
2024-06-10 04:00:00+00:00,29.94,78.8,5031.0
2024-06-10 05:00:00+00:00,29.94,78.8,5073.0
2024-06-10 06:00:00+00:00,29.97,77.0,5127.0
2024-06-10 07:00:00+00:00,30.0,78.8,5112.0
2024-06-10 08:00:00+00:00,30.0,78.8,5050.0
2024-06-10 09:00:00+00:00,30.03,82.4,5148.0
2024-06-10 10:00:00+00:00,30.0,82.4,5104.0
2024-06-10 11:00:00+00:00,30.0,86.0,5121.0
2024-06-10 12:00:00+00:00,29.97,86.0,5138.0
2024-06-10 13:00:00+00:00,29.94,87.8,5106.0
2024-06-10 14:00:00+00:00,29.91,87.8,5199.0
2024-06-10 15:00:00+00:00,29.91,87.8,5188.0
2024-06-10 18:00:00+00:00,29.91,84.2,5067.0
2024-06-10 19:00:00+00:00,29.94,82.4,5105.0
2024-06-10 20:00:00+00:00,29.94,82.4,5143.0
2024-06-10 21:00:00+00:00,29.97,80.6,5103.0
2024-06-10 22:00:00+00:00,29.97,80.6,5156.0
2024-06-10 23:00:00+00:00,29.97,80.6,5049.0
2024-06-11 00:00:00+00:00,29.97,78.8,5072.0
2024-06-11 01:00:00+00:00,29.97,78.8,5141.0
2024-06-11 02:00:00+00:00,29.97,78.8,5085.0
2024-06-11 03:00:00+00:00,29.97,77.0,5176.0
2024-06-11 04:00:00+00:00,29.97,77.0,5145.0
2024-06-11 05:00:00+00:00,29.97,77.0,5026.0
2024-06-11 06:00:00+00:00,30.0,77.0,5157.0
2024-06-11 07:00:00+00:00,30.03,77.0,5166.0
2024-06-11 08:00:00+00:00,30.03,73.4,5229.0
2024-06-11 09:00:00+00:00,30.06,77.0,5162.0
2024-06-11 10:00:00+00:00,30.06,78.8,5180.0
2024-06-11 11:00:00+00:00,30.06,80.6,5145.0
2024-06-11 12:00:00+00:00,30.03,84.2,5186.0
2024-06-11 13:00:00+00:00,30.0,84.2,5298.0
2024-06-11 14:00:00+00:00,29.97,84.2,5207.0
2024-06-11 17:00:00+00:00,29.94,84.2,5201.0
2024-06-11 18:00:00+00:00,29.94,80.6,5119.0
2024-06-11 19:00:00+00:00,29.97,80.6,5185.0
2024-06-11 20:00:00+00:00,30.0,78.8,5281.0
2024-06-11 21:00:00+00:00,30.0,78.8,5215.0
2024-06-11 22:00:00+00:00,29.97,78.8,5210.0
2024-06-12 01:00:00+00:00,29.94,77.0,5087.0
2024-06-12 03:00:00+00:00,29.94,75.2,5158.0
2024-06-12 04:00:00+00:00,29.94,75.2,5054.0
2024-06-12 05:00:00+00:00,29.97,75.2,5061.0
2024-06-12 06:00:00+00:00,30.0,75.2,5258.0
2024-06-12 07:00:00+00:00,30.0,78.8,5176.0
2024-06-12 08:00:00+00:00,30.0,78.8,5115.0
2024-06-12 09:00:00+00:00,30.0,82.4,5276.0
2024-06-12 11:00:00+00:00,29.97,86.0,5041.0
2024-06-12 16:00:00+00:00,29.88,87.8,5201.0
2024-06-12 17:00:00+00:00,29.88,87.8,5161.0
2024-06-12 18:00:00+00:00,29.88,86.0,5161.0
2024-06-12 19:00:00+00:00,29.91,84.2,5148.0
2024-06-12 20:00:00+00:00,29.91,82.4,5183.0
2024-06-12 21:00:00+00:00,29.94,82.4,5278.0
2024-06-12 23:00:00+00:00,29.94,80.6,5199.0
2024-06-13 00:00:00+00:00,29.94,78.8,5157.0
2024-06-13 01:00:00+00:00,29.91,78.8,5109.0
2024-06-13 02:00:00+00:00,29.91,78.8,5253.0
2024-06-13 03:00:00+00:00,29.91,77.0,5282.0
2024-06-13 04:00:00+00:00,29.94,78.8,5145.0
2024-06-13 05:00:00+00:00,29.94,78.8,5137.0
2024-06-13 06:00:00+00:00,29.97,78.8,5307.0
2024-06-13 07:00:00+00:00,29.97,82.4,5162.0
2024-06-13 08:00:00+00:00,30.0,84.2,5205.0
2024-06-13 10:00:00+00:00,29.97,87.8,5189.0
2024-06-13 11:00:00+00:00,29.94,87.8,5153.0
2024-06-13 12:00:00+00:00,29.91,89.6,5177.0
2024-06-13 13:00:00+00:00,29.91,89.6,5189.0
2024-06-13 14:00:00+00:00,29.88,91.4,5030.0
2024-06-13 15:00:00+00:00,29.85,91.4,5048.0
2024-06-13 16:00:00+00:00,29.85,91.4,5058.0
2024-06-13 17:00:00+00:00,29.85,89.6,5022.0
2024-06-13 18:00:00+00:00,29.85,87.8,4992.0
2024-06-13 19:00:00+00:00,29.88,86.0,5068.0
2024-06-13 20:00:00+00:00,29.88,84.2,5068.0
2024-06-13 21:00:00+00:00,29.91,86.0,5068.0
2024-06-13 22:00:00+00:00,29.91,84.2,5068.0
2024-06-13 23:00:00+00:00,29.91,84.2,5068.0
2024-06-14 00:00:00+00:00,29.91,82.4,5068.0
2024-06-14 01:00:00+00:00,29.88,82.4,5068.0
2024-06-14 02:00:00+00:00,50.0,80.6,5068.0
2024-06-14 03:00:00+00:00,50.0,80.6,5068.0
2024-06-14 05:00:00+00:00,29.91,69.8,5068.0
2024-06-14 06:00:00+00:00,29.88,71.6,5068.0
2024-06-14 07:00:00+00:00,29.91,71.6,5068.0
2024-06-14 08:00:00+00:00,29.94,71.6,5068.0
2024-06-14 09:00:00+00:00,29.94,71.6,5068.0
2024-06-14 10:00:00+00:00,29.94,73.4,5068.0
2024-06-14 11:00:00+00:00,29.94,77.0,5068.0
2024-06-14 12:00:00+00:00,29.91,80.6,5068.0
2024-06-14 13:00:00+00:00,29.88,84.2,5068.0
2024-06-14 14:00:00+00:00,29.88,82.4,5068.0
2024-06-14 15:00:00+00:00,29.85,84.2,5068.0
2024-06-14 16:00:00+00:00,29.85,84.2,5068.0
2024-06-14 17:00:00+00:00,29.88,80.6,5068.0
2024-06-14 18:00:00+00:00,29.91,80.6,5068.0
2024-06-14 19:00:00+00:00,29.91,78.8,5068.0
2024-06-14 20:00:00+00:00,29.94,78.8,5068.0
2024-06-14 21:00:00+00:00,29.94,78.8,5068.0
2024-06-14 22:00:00+00:00,30.0,73.4,5068.0
2024-06-14 23:00:00+00:00,29.94,73.4,5068.0
2024-06-15 01:00:00+00:00,29.88,73.4,5068.0
2024-06-15 02:00:00+00:00,29.88,73.4,5068.0
2024-06-15 03:00:00+00:00,29.88,73.4,5068.0
2024-06-15 04:00:00+00:00,29.91,75.2,5068.0
2024-06-15 05:00:00+00:00,29.91,75.2,5068.0
2024-06-15 06:00:00+00:00,29.94,75.2,5068.0
2024-06-15 07:00:00+00:00,29.94,75.2,5068.0
2024-06-15 08:00:00+00:00,29.97,77.0,5068.0
2024-06-15 09:00:00+00:00,29.97,77.0,5068.0
2024-06-15 10:00:00+00:00,29.97,77.0,5068.0
2024-06-15 11:00:00+00:00,29.97,78.8,5068.0
2024-06-15 12:00:00+00:00,29.94,78.8,5068.0
2024-06-15 13:00:00+00:00,29.94,80.6,5068.0
2024-06-15 14:00:00+00:00,29.91,80.6,5068.0
2024-06-17 10:00:00+00:00,29.97,84.2,5068.0
2024-06-17 11:00:00+00:00,30.0,86.0,5068.0
2024-06-17 12:00:00+00:00,29.97,86.0,5068.0
2024-06-17 13:00:00+00:00,29.94,87.8,5068.0
2024-06-17 15:00:00+00:00,29.88,87.8,5068.0
2024-06-17 16:00:00+00:00,29.88,87.8,5068.0
2024-06-17 17:00:00+00:00,29.88,87.8,5068.0
2024-06-17 20:00:00+00:00,29.91,80.6,5068.0
2024-06-17 21:00:00+00:00,30.0,80.6,5068.0
2024-06-17 22:00:00+00:00,30.0,69.8,5068.0
2024-06-17 23:00:00+00:00,29.97,71.6,5068.0
2024-06-18 00:00:00+00:00,29.94,71.6,5068.0
2024-06-18 01:00:00+00:00,29.91,71.6,5068.0
2024-06-18 02:00:00+00:00,29.88,71.6,5068.0
2024-06-18 03:00:00+00:00,29.91,73.4,5068.0
2024-06-18 04:00:00+00:00,29.91,73.4,5068.0
2024-06-18 05:00:00+00:00,29.94,73.4,5068.0
2024-06-18 06:00:00+00:00,29.94,73.4,5068.0
2024-06-18 07:00:00+00:00,29.94,75.2,5068.0
2024-06-18 08:00:00+00:00,29.97,80.6,5068.0
2024-06-18 09:00:00+00:00,29.97,82.4,5068.0
2024-06-18 10:00:00+00:00,29.97,86.0,5068.0
2024-06-18 13:00:00+00:00,29.91,87.8,5068.0
2024-06-18 14:00:00+00:00,29.88,89.6,5068.0
2024-06-18 15:00:00+00:00,29.85,89.6,5068.0
2024-06-18 17:00:00+00:00,29.85,80.6,5068.0
2024-06-18 18:00:00+00:00,29.85,71.6,5068.0
2024-06-18 19:00:00+00:00,29.85,73.4,5068.0
2024-06-18 20:00:00+00:00,29.88,75.2,5068.0
