2024-06-05T10:54:40.623Z,0,0,0,98,49,94,0,950,826,871,
2024-06-05T10:55:40.624Z,0,0,0,102,51,89,0,959,767,917,
2024-06-05T10:56:40.626Z,0,0,0,71,43,95,0,932,756,913,
2024-06-05T10:57:40.626Z,0,0,0,68,51,95,0,926,774,947,
2024-06-05T10:58:40.627Z,0,0,0,103,57,108,0,920,791,927,
2024-06-05T10:59:40.628Z,0,0,0,100,51,103,0,962,815,904,
2024-06-05T11:00:40.630Z,0,0,0,96,43,92,0,955,740,895,
2024-06-05T11:01:40.634Z,0,0,0,94,54,96,0,951,727,892,
2024-06-05T11:02:40.635Z,0,0,0,107,49,85,0,1013,803,860,
2024-06-05T11:03:40.637Z,0,0,0,96,54,105,0,981,776,900,
2024-06-05T11:04:40.637Z,0,0,0,117,47,103,0,948,820,916,
2024-06-05T11:05:40.638Z,0,0,0,88,45,81,0,970,788,832,
2024-06-05T11:06:40.640Z,0,0,0,79,42,95,0,960,770,879,
2024-06-05T11:07:40.641Z,0,0,0,89,49,91,0,991,779,893,
2024-06-05T11:08:40.642Z,0,0,0,110,53,103,0,998,763,908,
2024-06-05T11:09:40.643Z,0,0,0,92,54,100,0,980,768,897,
2024-06-05T11:10:40.643Z,0,0,0,95,54,110,0,940,814,884,
2024-06-05T11:11:40.645Z,0,0,0,100,53,93,0,1015,811,916,
2024-06-05T11:12:40.645Z,0,0,0,90,46,94,0,959,806,912,
2024-06-05T11:13:40.646Z,0,0,0,72,46,88,0,956,734,897,
2024-06-05T11:14:40.647Z,0,0,0,123,61,102,0,997,821,978,
2024-06-05T11:15:40.648Z,0,0,0,106,57,110,0,965,809,949,
2024-06-05T11:16:40.650Z,0,0,0,76,46,90,0,943,805,914,
2024-06-05T11:17:40.650Z,0,0,0,115,51,102,0,1038,814,909,
2024-06-05T11:18:40.651Z,0,0,0,95,48,95,0,962,827,888,
2024-06-05T11:19:40.652Z,0,0,0,93,49,91,0,1028,806,910,
2024-06-05T11:20:40.652Z,0,0,0,93,45,85,0,979,814,845,
2024-06-05T11:21:40.654Z,0,0,0,112,57,102,0,1034,797,902,
2024-06-05T11:22:40.654Z,0,0,0,111,62,113,0,1035,837,867,
2024-06-05T11:23:40.656Z,0,0,0,89,56,104,0,1006,841,919,
2024-06-05T11:24:40.657Z,0,0,0,112,56,90,0,1012,809,926,
2024-06-05T11:25:40.658Z,0,0,0,98,47,94,0,973,766,871,
2024-06-05T11:26:40.659Z,0,0,0,97,53,94,0,1041,808,912,
2024-06-05T11:27:40.661Z,0,0,0,97,47,85,0,962,816,872,
2024-06-05T11:28:40.662Z,0,0,0,102,61,129,0,1030,798,977,
2024-06-05T11:29:40.662Z,0,0,0,103,65,108,0,1047,800,912,
2024-06-05T11:30:40.663Z,0,0,0,96,57,105,0,973,834,907,
2024-06-05T11:31:40.664Z,0,0,0,93,51,93,0,993,791,926,
2024-06-05T11:32:40.664Z,0,0,0,103,57,95,0,997,784,913,
2024-06-05T11:33:40.664Z,0,0,0,116,52,106,0,978,823,1001,
2024-06-05T11:34:40.665Z,0,0,0,107,60,85,0,967,772,949,
2024-06-05T11:35:40.666Z,0,0,0,78,50,89,0,927,783,955,
2024-06-05T11:36:40.667Z,0,0,0,89,56,102,0,948,805,1022,
2024-06-05T11:37:40.669Z,0,0,0,101,56,96,0,985,790,954,
2024-06-05T11:38:40.670Z,0,0,0,106,57,111,0,1038,818,973,
2024-06-05T11:39:40.670Z,0,0,0,91,58,101,0,985,835,956,
2024-06-05T11:40:40.671Z,0,0,0,112,58,104,0,999,829,919,
2024-06-05T11:41:40.672Z,0,0,0,88,53,88,0,1037,814,979,
2024-06-05T11:42:40.674Z,0,0,0,93,54,111,0,988,851,1031,
2024-06-05T11:43:40.675Z,0,0,0,105,56,114,0,1031,842,974,
2024-06-05T11:44:40.676Z,0,0,0,97,48,89,0,1068,819,950,
2024-06-05T11:45:40.676Z,0,0,0,93,63,102,0,1009,839,939,
2024-06-05T11:46:40.677Z,0,0,0,89,42,100,0,1023,801,963,
2024-06-05T11:47:40.677Z,0,0,0,109,60,105,0,1091,837,984,
2024-06-05T11:48:40.679Z,0,0,0,105,59,101,0,1051,826,871,
2024-06-05T11:49:40.679Z,0,0,0,117,60,110,0,1038,872,981,
2024-06-05T11:50:40.680Z,0,0,0,98,53,99,0,1072,790,949,
2024-06-05T11:51:40.682Z,0,0,0,109,61,113,0,1013,848,928,
2024-06-05T11:52:40.683Z,0,0,0,96,39,87,0,1017,830,921,
2024-06-05T11:53:40.684Z,0,0,0,98,58,88,0,1028,827,954,
2024-06-05T11:54:40.684Z,0,0,0,114,62,108,0,1060,876,961,
2024-06-05T11:55:40.685Z,0,0,0,114,67,113,0,1020,842,933,
2024-06-05T11:56:40.687Z,0,0,0,98,39,88,0,1034,839,888,
2024-06-05T11:57:40.687Z,0,0,0,121,63,119,0,1022,850,1002,
2024-06-05T11:58:40.689Z,0,0,0,107,49,90,0,1029,844,958,
2024-06-05T11:59:40.689Z,0,0,0,112,60,124,0,1005,923,969,
2024-06-05T12:00:40.691Z,0,0,0,94,54,96,0,1011,795,947,
2024-06-05T12:01:40.691Z,0,0,0,97,47,91,0,1020,849,949,
2024-06-05T12:02:40.691Z,0,0,0,114,63,107,0,1041,888,1031,
2024-06-05T12:03:40.691Z,0,0,0,119,57,122,0,1113,891,1028,
2024-06-05T12:04:40.693Z,0,0,0,111,53,98,0,1068,855,946,
2024-06-05T12:05:40.695Z,0,0,0,85,46,85,0,1013,856,908,
2024-06-05T12:06:40.696Z,0,0,0,99,46,86,0,978,819,913,
2024-06-05T12:07:40.696Z,0,0,0,109,57,115,0,1063,903,964,
2024-06-05T12:08:40.698Z,0,0,0,116,66,123,0,1098,854,1039,
2024-06-05T12:09:40.698Z,0,0,0,92,50,101,0,1067,880,1018,
2024-06-05T12:10:40.701Z,0,0,0,93,49,90,0,1004,796,974,
2024-06-05T12:11:40.702Z,0,0,0,78,40,82,0,1034,817,951,
2024-06-05T12:12:40.703Z,0,0,0,107,62,94,0,1035,864,999,
2024-06-05T12:13:40.704Z,0,0,0,106,64,111,0,1080,792,1008,
2024-06-05T12:14:40.704Z,0,0,0,111,61,117,0,1043,841,1025,
2024-06-05T12:15:40.706Z,0,0,0,98,61,106,0,1084,823,1074,
2024-06-05T12:16:40.706Z,0,0,0,103,50,97,0,1010,804,1009,
2024-06-05T12:17:40.708Z,0,0,0,88,59,101,0,1005,857,963,
2024-06-05T12:18:40.708Z,0,0,0,96,56,111,0,1050,860,1034,
2024-06-05T12:19:40.739Z,0,0,0,104,60,111,0,1061,838,961,
2024-06-05T12:20:40.752Z,0,0,0,109,57,100,0,1038,856,995,
2024-06-05T12:21:40.757Z,0,0,0,100,44,98,0,1079,895,984,
2024-06-05T12:22:40.757Z,0,0,0,104,45,89,0,1080,877,1006,
2024-06-05T12:23:40.758Z,0,0,0,118,62,100,0,1030,870,964,
2024-06-05T12:24:40.758Z,0,0,0,102,61,106,0,1110,819,1018,
2024-06-05T12:25:40.758Z,0,0,0,90,51,87,0,1040,837,974,
2024-06-05T12:26:40.759Z,0,0,0,114,65,116,0,1061,865,962,
2024-06-05T12:27:40.761Z,0,0,0,121,53,98,0,1010,853,958,
2024-06-05T12:28:40.762Z,0,0,0,108,64,126,0,1094,912,1026,
2024-06-05T12:29:40.762Z,0,0,0,105,63,110,0,1022,852,986,
2024-06-05T12:30:40.764Z,0,0,0,108,63,111,0,1077,878,989,
2024-06-05T12:31:40.764Z,0,0,0,102,51,99,0,1066,856,943,
2024-06-05T12:32:40.765Z,0,0,0,99,48,102,0,1087,832,979,
2024-06-05T12:33:40.766Z,0,0,0,121,61,97,0,1080,870,979,
2024-06-05T12:34:40.766Z,0,0,0,94,63,101,0,1019,922,1000,
2024-06-05T12:35:40.768Z,0,0,0,99,55,96,0,1057,839,1028,
2024-06-05T12:36:40.768Z,0,0,0,114,60,90,0,1061,859,984,
2024-06-05T12:37:40.769Z,0,0,0,102,61,97,0,1049,826,995,
2024-06-05T12:38:40.771Z,0,0,0,109,59,106,0,1071,830,1015,
2024-06-05T12:39:40.771Z,0,0,0,122,75,117,0,1131,887,1009,
2024-06-05T12:40:40.771Z,0,0,0,93,58,106,0,1015,839,1021,
2024-06-05T12:41:40.773Z,0,0,0,107,58,116,0,1051,841,980,
2024-06-05T12:42:40.773Z,0,0,0,99,56,92,0,1019,842,1014,
2024-06-05T12:43:40.775Z,0,0,0,100,64,117,0,1104,883,1015,
2024-06-05T12:44:40.775Z,0,0,0,112,61,119,0,1077,902,1007,
2024-06-05T12:45:40.777Z,0,0,0,100,64,100,0,1081,867,1000,
2024-06-05T12:46:40.778Z,0,0,0,110,68,116,0,1121,851,1017,
2024-06-05T12:47:40.778Z,0,0,0,119,82,127,0,1172,942,1088,
2024-06-05T12:48:40.779Z,0,0,0,100,60,121,0,1035,884,1014,
2024-06-05T12:49:40.781Z,0,0,0,112,52,109,0,1068,942,1055,
2024-06-05T12:50:40.782Z,0,0,0,125,81,127,0,1113,896,1078,
2024-06-05T12:51:40.783Z,0,0,0,108,73,102,0,1118,858,1039,
2024-06-05T12:52:40.783Z,0,0,0,107,64,106,0,1171,841,1048,
2024-06-05T12:53:40.783Z,0,0,0,102,54,102,0,1121,877,997,
2024-06-05T12:54:40.783Z,0,0,0,104,48,89,0,1100,803,958,
2024-06-05T12:55:40.784Z,0,0,0,114,69,129,0,1138,930,1118,
2024-06-05T12:56:40.785Z,0,0,0,115,64,112,0,1138,887,1078,
2024-06-05T12:57:40.787Z,0,0,0,119,68,118,0,1147,922,1025,
2024-06-05T12:58:40.787Z,0,0,0,99,56,111,0,1054,902,1058,
2024-06-05T12:59:40.789Z,0,0,0,113,49,120,0,1157,965,1070,
2024-06-05T13:00:40.790Z,0,0,0,113,70,114,0,1115,893,1041,
2024-06-05T13:01:40.790Z,0,0,0,110,63,113,0,1097,885,1027,
2024-06-05T13:02:40.791Z,0,0,0,111,51,110,0,1066,839,1042,
2024-06-05T13:03:40.792Z,0,0,0,98,50,111,0,1123,889,1050,
2024-06-05T13:04:40.793Z,0,0,0,100,61,122,0,1117,912,1102,
2024-06-05T13:05:40.797Z,0,0,0,117,65,111,0,1146,861,1007,
2024-06-05T13:06:40.798Z,0,0,0,116,49,101,0,1130,943,1057,
2024-06-05T13:07:40.799Z,0,0,0,88,40,94,0,1151,862,988,
2024-06-05T13:08:40.799Z,0,0,0,97,52,93,0,1113,859,1034,
2024-06-05T13:09:40.801Z,0,0,0,107,64,123,0,1146,898,1058,
2024-06-05T13:10:40.801Z,0,0,0,105,55,101,0,1135,882,1005,
2024-06-05T13:11:40.802Z,0,0,0,125,78,133,0,1151,904,1078,
2024-06-05T13:12:40.803Z,0,0,0,104,54,115,0,1111,845,1079,
2024-06-05T13:13:40.803Z,0,0,0,102,60,112,0,1113,898,1102,
2024-06-05T13:14:40.804Z,0,0,0,104,56,102,0,1112,884,979,
2024-06-05T13:15:40.804Z,0,0,0,104,55,117,0,1119,909,1073,
2024-06-05T13:16:40.805Z,0,0,0,120,64,106,0,1141,890,1031,
2024-06-05T13:17:40.806Z,0,0,0,99,52,104,0,1049,811,1039,
2024-06-05T13:18:40.807Z,0,0,0,116,66,126,0,1109,933,1051,
2024-06-05T13:19:40.808Z,0,0,0,101,66,110,0,1141,862,1092,
2024-06-05T13:20:40.808Z,0,0,0,133,69,108,0,1110,923,1015,
2024-06-05T13:21:40.809Z,0,0,0,112,74,121,0,1126,894,1065,
2024-06-05T13:22:40.810Z,0,0,0,101,53,104,0,1093,893,1091,
2024-06-05T13:23:40.811Z,0,0,0,110,66,109,0,1084,898,1060,
2024-06-05T13:24:40.812Z,0,0,0,102,55,123,0,1062,932,1069,
2024-06-05T13:25:40.812Z,0,0,0,101,52,100,0,1144,859,1030,
2024-06-05T13:26:40.814Z,0,0,0,108,63,123,0,1131,882,1066,
2024-06-05T13:27:40.814Z,0,0,0,90,58,125,0,1144,915,1078,
2024-06-05T13:28:40.815Z,0,0,0,103,45,100,0,1116,867,1033,
2024-06-05T13:29:40.816Z,0,0,0,109,65,104,0,1157,896,1067,
2024-06-05T13:30:40.817Z,0,0,0,88,51,109,0,1084,838,1027,
2024-06-05T13:31:40.818Z,0,0,0,111,52,96,0,1135,885,1017,
2024-06-05T13:32:40.820Z,0,0,0,126,75,114,0,1111,960,1042,
2024-06-05T13:33:40.820Z,0,0,0,82,48,123,0,1147,851,1072,
2024-06-05T13:34:40.820Z,0,0,0,108,64,112,0,1137,942,1054,
2024-06-05T13:35:40.821Z,0,0,0,115,66,109,0,1133,874,1028,
2024-06-05T13:36:40.822Z,0,0,0,102,50,99,0,1111,884,1042,
2024-06-05T13:37:40.823Z,0,0,0,115,64,113,0,1132,848,1044,
2024-06-05T13:38:40.824Z,0,0,0,105,51,95,0,1088,919,1018,
2024-06-05T13:39:40.824Z,0,0,0,104,50,105,0,1116,871,1015,
2024-06-05T13:40:40.826Z,0,0,0,96,48,103,0,1034,871,1000,
2024-06-05T13:41:40.827Z,0,0,0,99,45,91,0,1109,879,1024,
2024-06-05T13:42:40.827Z,0,0,0,102,64,95,0,1112,866,1073,
2024-06-05T13:43:40.828Z,0,0,0,109,63,117,0,1112,877,996,
2024-06-05T13:44:40.829Z,0,0,0,106,62,102,0,1093,903,1024,
2024-06-05T13:45:40.829Z,0,0,0,101,42,94,0,1096,903,1046,
2024-06-05T13:46:40.830Z,0,0,0,109,55,99,0,1119,901,1054,
2024-06-05T13:47:40.830Z,0,0,0,133,72,119,0,1177,922,1044,
2024-06-05T13:48:40.831Z,0,0,0,101,58,101,0,1129,888,1066,
2024-06-05T13:49:40.831Z,0,0,0,94,49,101,0,1122,922,1031,
2024-06-05T13:50:40.831Z,0,0,0,105,56,110,0,1122,932,1021,
2024-06-05T13:51:40.833Z,0,0,0,100,70,111,0,1113,912,1084,
2024-06-05T13:52:40.834Z,0,0,0,90,53,92,0,1078,838,1018,
2024-06-05T13:53:40.834Z,0,0,0,93,48,100,0,1099,866,1011,
2024-06-05T13:54:40.835Z,0,0,0,112,66,107,0,1104,884,1021,
2024-06-05T13:55:40.837Z,0,0,0,98,47,102,0,1099,855,993,
2024-06-05T13:56:40.837Z,0,0,0,115,70,106,0,1128,880,1063,
2024-06-05T13:57:40.838Z,0,0,0,117,56,110,0,1107,886,1114,
2024-06-05T13:58:40.838Z,0,0,0,121,50,118,0,1105,882,1063,
2024-06-05T13:59:40.839Z,0,0,0,115,58,109,0,1141,928,1045,
2024-06-05T14:00:40.840Z,0,0,0,99,54,93,0,1120,864,975,
2024-06-05T14:01:40.840Z,0,0,0,92,50,93,0,1056,833,1017,
2024-06-05T14:02:40.841Z,0,0,0,97,55,92,0,1057,862,1107,
2024-06-05T14:03:40.842Z,0,0,0,99,57,106,0,1127,891,1039,
2024-06-05T14:04:40.844Z,0,0,0,111,53,105,0,1061,891,1062,
2024-06-05T14:05:40.844Z,0,0,0,112,55,105,0,1126,908,1055,
2024-06-05T14:06:40.845Z,0,0,0,116,70,115,0,1104,882,1021,
2024-06-05T14:07:40.845Z,0,0,0,120,70,114,0,1126,907,1006,
2024-06-05T14:08:40.845Z,0,0,0,93,58,98,0,1123,829,1020,
2024-06-05T14:09:40.847Z,0,0,0,113,56,107,0,1078,865,1071,
2024-06-05T14:10:40.847Z,0,0,0,120,70,119,0,1165,893,1066,
2024-06-05T14:11:40.848Z,0,0,0,106,52,103,0,1133,899,1095,
2024-06-05T14:12:40.848Z,0,0,0,116,65,134,0,1058,866,1067,
2024-06-05T14:13:40.849Z,0,0,0,100,58,101,0,1104,836,1023,
2024-06-05T14:14:40.850Z,0,0,0,106,44,105,0,1045,849,1095,
2024-06-05T14:15:40.851Z,0,0,0,106,50,116,0,1089,867,1060,
2024-06-05T14:16:40.853Z,0,0,0,89,49,103,0,1079,895,1042,
2024-06-05T14:17:40.853Z,0,0,0,109,65,124,0,1129,911,1075,
2024-06-05T14:18:40.853Z,0,0,0,102,57,101,0,1097,905,1061,
2024-06-05T14:19:40.854Z,0,0,0,104,65,118,0,1085,884,1084,
2024-06-05T14:20:40.855Z,0,0,0,117,71,116,0,1091,896,1075,
2024-06-05T14:21:40.857Z,0,0,0,111,63,102,0,1091,853,1041,
2024-06-05T14:22:40.857Z,0,0,0,128,66,118,0,1114,896,1055,
2024-06-05T14:23:40.858Z,0,0,0,112,51,107,0,1097,887,1038,
2024-06-05T14:24:40.858Z,0,0,0,98,62,105,0,1103,849,1089,
2024-06-05T14:25:40.859Z,0,0,0,112,55,104,0,1093,947,1024,
2024-06-05T14:26:40.860Z,0,0,0,113,51,101,0,1135,909,1024,
2024-06-05T14:27:40.861Z,0,0,0,116,69,116,0,1161,867,1042,
2024-06-05T14:28:40.862Z,0,0,0,110,48,107,0,1049,867,1091,
2024-06-05T14:29:40.863Z,0,0,0,113,67,121,0,1068,914,1020,
2024-06-05T14:30:40.864Z,0,0,0,93,54,95,0,1157,839,1006,
2024-06-05T14:31:40.864Z,0,0,0,121,66,113,0,1066,899,1082,
2024-06-05T14:32:40.865Z,0,0,0,103,52,109,0,1060,866,1051,
2024-06-05T14:33:40.866Z,0,0,0,102,63,111,0,1067,875,1055,
2024-06-05T14:34:40.867Z,0,0,0,113,60,123,0,1130,906,1066,
2024-06-05T14:35:40.869Z,0,0,0,119,62,110,0,1185,895,1042,
2024-06-05T14:36:40.869Z,0,0,0,105,65,127,0,1090,863,1064,
2024-06-05T14:37:40.870Z,0,0,0,99,56,102,0,1032,836,1056,
2024-06-05T14:38:40.871Z,0,0,0,111,54,110,0,1126,908,1069,
2024-06-05T14:39:40.873Z,0,0,0,126,69,120,0,1112,908,994,
2024-06-05T14:40:40.873Z,0,0,0,102,48,107,0,1075,936,1068,
2024-06-05T14:41:40.874Z,0,0,0,100,58,98,0,1076,876,1013,
2024-06-05T14:42:40.875Z,0,0,0,98,54,105,0,1083,880,1082,
2024-06-05T14:43:40.876Z,0,0,0,106,67,134,0,1041,858,1116,
2024-06-05T14:44:40.878Z,0,0,0,111,59,109,0,1097,877,1044,
2024-06-05T14:45:40.879Z,0,0,0,114,58,113,0,1151,883,1075,
2024-06-05T14:46:40.880Z,0,0,0,109,54,110,0,1086,901,996,
2024-06-05T14:47:40.880Z,0,0,0,104,66,109,0,1080,864,1022,
2024-06-05T14:48:40.881Z,0,0,0,116,55,109,0,1064,938,1035,
2024-06-05T14:49:40.883Z,0,0,0,96,45,86,0,1099,887,1052,
2024-06-05T14:50:40.883Z,0,0,0,112,59,125,0,1034,949,1083,
2024-06-05T14:51:40.884Z,0,0,0,103,58,86,0,1072,826,1007,
2024-06-05T14:52:40.885Z,0,0,0,114,53,101,0,1089,924,998,
2024-06-05T14:53:40.887Z,0,0,0,108,53,105,0,1056,823,1016,
2024-06-05T14:54:40.888Z,0,0,0,97,49,96,0,1041,853,976,
2024-06-05T14:55:40.888Z,0,0,0,120,64,112,0,1047,869,1028,
2024-06-05T14:56:40.889Z,0,0,0,97,43,106,0,1090,821,984,
2024-06-05T14:57:40.891Z,0,0,0,101,44,92,0,1031,845,1004,
2024-06-05T14:58:40.892Z,0,0,0,103,60,113,0,1081,906,983,
2024-06-05T14:59:40.892Z,0,0,0,119,57,94,0,1015,807,992,
2024-06-05T15:00:40.894Z,0,0,0,119,70,121,0,1058,894,1058,
2024-06-05T15:01:40.895Z,0,0,0,106,65,103,0,1052,862,1037,
2024-06-05T15:02:40.895Z,0,0,0,99,51,107,0,1102,847,988,
2024-06-05T15:03:40.897Z,0,0,0,102,62,102,0,1034,892,1071,
2024-06-05T15:04:40.897Z,0,0,0,107,67,121,0,1092,935,1073,
2024-06-05T15:05:40.898Z,0,0,0,100,62,105,0,1066,897,977,
2024-06-05T15:06:40.898Z,0,0,0,112,61,113,0,1102,908,1059,
2024-06-05T15:07:40.899Z,0,0,0,99,52,104,0,1119,836,1020,
2024-06-05T15:08:40.901Z,0,0,0,102,54,102,0,1053,869,981,
2024-06-05T15:09:40.901Z,0,0,0,103,58,107,0,1058,869,1000,
2024-06-05T15:10:40.902Z,0,0,0,94,47,94,0,977,804,996,
2024-06-05T15:11:40.903Z,0,0,0,114,62,123,0,1045,879,978,
2024-06-05T15:12:40.903Z,0,0,0,112,62,131,0,1076,898,1018,
2024-06-05T15:13:40.904Z,0,0,0,110,64,95,0,1121,819,990,
2024-06-05T15:14:40.906Z,0,0,0,106,64,112,0,1108,863,971,
2024-06-05T15:15:40.906Z,0,0,0,91,53,97,0,1042,857,1012,
2024-06-05T15:16:40.907Z,0,0,0,105,55,95,0,1089,852,955,
2024-06-05T15:17:40.908Z,0,0,0,114,65,101,0,1052,870,993,
2024-06-05T15:18:40.910Z,0,0,0,101,56,106,0,1129,849,1067,
2024-06-05T15:19:40.910Z,0,0,0,106,59,101,0,1106,900,1054,
2024-06-05T15:20:40.911Z,0,0,0,105,50,101,0,1126,826,1020,
2024-06-05T15:21:40.912Z,0,0,0,93,50,114,0,1087,882,1057,
2024-06-05T15:22:40.912Z,0,0,0,99,61,109,0,1074,857,1064,
2024-06-05T15:23:40.914Z,0,0,0,98,59,102,0,1112,814,1098,
2024-06-05T15:24:40.915Z,0,0,0,110,38,105,0,1148,846,1022,
2024-06-05T15:25:40.916Z,0,0,0,124,71,144,0,1088,960,1093,
2024-06-05T15:26:40.917Z,0,0,0,103,41,83,0,1118,822,978,
2024-06-05T15:27:40.918Z,0,0,0,112,60,111,0,1127,903,1024,
2024-06-05T15:28:40.918Z,0,0,0,101,62,101,0,1088,861,1035,
2024-06-05T15:29:40.919Z,0,0,0,111,62,108,0,1129,899,1015,
2024-06-05T15:30:40.919Z,0,0,0,95,44,98,0,1112,810,1026,
2024-06-05T15:31:40.919Z,0,0,0,96,54,115,0,1053,833,1091,
2024-06-05T15:32:40.920Z,0,0,0,106,62,123,0,1090,907,1025,
2024-06-05T15:33:40.922Z,0,0,0,81,57,93,0,1038,847,1041,
2024-06-05T15:34:40.923Z,0,0,0,95,49,95,0,1140,870,1066,
2024-06-05T15:35:40.923Z,0,0,0,132,76,130,0,1096,911,1091,
2024-06-05T15:36:40.924Z,0,0,0,109,63,109,0,1112,830,1058,
2024-06-05T15:37:40.926Z,0,0,0,108,64,101,0,1066,881,1065,
2024-06-05T15:38:40.926Z,0,0,0,130,86,137,0,1139,907,1058,
2024-06-05T15:39:40.927Z,0,0,0,92,51,90,0,1130,844,964,
2024-06-05T15:40:40.928Z,0,0,0,108,65,118,0,1079,922,1081,
2024-06-05T15:41:40.929Z,0,0,0,96,56,104,0,1075,822,1056,
2024-06-05T15:42:40.929Z,0,0,0,100,56,112,0,1022,847,1056,
2024-06-05T15:43:40.930Z,0,0,0,99,53,114,0,1076,889,1070,
2024-06-05T15:44:40.930Z,0,0,0,120,75,123,0,1120,832,1084,
2024-06-05T15:45:40.931Z,0,0,0,84,61,120,0,1054,877,1051,
2024-06-05T15:46:40.932Z,0,0,0,105,55,106,0,1028,849,1047,
2024-06-05T15:47:40.933Z,0,0,0,104,61,114,0,1118,941,1053,
2024-06-05T15:48:40.933Z,0,0,0,94,48,94,0,1119,843,1015,
2024-06-05T15:49:40.934Z,0,0,0,107,71,123,0,1097,937,1107,
2024-06-05T15:50:40.934Z,0,0,0,108,54,105,0,1077,937,1014,
2024-06-05T15:51:40.935Z,0,0,0,103,51,100,0,1104,850,985,
2024-06-05T15:52:40.935Z,0,0,0,103,69,110,0,1138,888,1055,
2024-06-05T15:53:40.936Z,0,0,0,89,57,101,0,1136,873,1095,
2024-06-05T15:54:40.936Z,0,0,0,104,58,122,0,1135,886,1064,
2024-06-05T15:55:40.937Z,0,0,0,94,58,107,0,1126,845,1042,
2024-06-05T15:56:40.937Z,0,0,0,110,53,103,0,1108,889,1031,
2024-06-05T15:57:40.941Z,0,0,0,108,61,103,0,1054,851,1052,
2024-06-05T15:58:40.941Z,0,0,0,99,54,111,0,1129,893,1064,
2024-06-05T15:59:40.942Z,0,0,0,103,62,115,0,1085,924,1044,
2024-06-05T16:00:40.943Z,0,0,0,94,52,101,0,1072,854,1036,
2024-06-05T16:01:40.945Z,0,0,0,93,49,108,0,1053,874,1072,
2024-06-05T16:02:40.945Z,0,0,0,97,61,113,0,1049,917,1089,
2024-06-05T16:03:40.946Z,0,0,0,88,50,95,0,1042,876,986,
2024-06-05T16:04:40.947Z,0,0,0,106,56,96,0,1161,885,975,
